date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2025-06-05,2881,97016772,8503436064,86.4,88.6,85.7,87.1,0.0,32585
2025-06-06,2881,101116694,8926706397,87.0,89.1,86.3,87.8,0.7,31877
2025-06-09,2881,93110159,8227162646,87.8,88.8,87.4,88.5,0.7,23910
2025-06-10,2881,98244185,8656242552,88.2,88.9,86.4,87.7,-0.8,39117
2025-06-11,2881,140435571,12308652466,87.1,90.1,84.5,90.1,2.4,67380
2025-06-12,2881,51000885,4471095471,87.8,88.4,87.2,87.5,-2.6,39274
2025-06-13,2881,45910824,3971393675,86.5,87.1,85.5,86.5,-1.0,40878
2025-06-16,2881,43829577,3803594405,86.5,87.7,85.6,86.0,-0.5,12779
2025-06-17,2881,41864813,3619280697,86.3,87.4,85.8,85.8,-0.2,14339
2025-06-18,2881,30803021,2672206661,86.2,87.4,86.0,87.4,1.6,14824
2025-06-19,2881,29307670,2520090523,86.6,86.9,85.5,86.7,-0.7,44773
2025-06-20,2881,31851683,2718067427,86.1,86.3,84.9,84.9,-1.8,12758
2025-06-23,2881,22050261,1858204319,84.2,84.7,83.6,84.7,-0.2,15267
2025-06-24,2881,20857738,1790903456,85.2,86.5,85.1,86.1,1.4,9417
2025-06-25,2881,27082827,2328079501,86.5,86.5,85.7,85.7,-0.4,11725
2025-06-26,2881,31023887,2666708263,86.0,86.4,85.6,86.1,0.4,12154
2025-06-27,2881,42650415,3695255158,85.9,86.3,85.1,86.1,0.0,12327
2025-06-30,2881,121457028,10587513647,85.9,88.0,85.1,87.3,1.2,30191
2025-07-01,2881,51372450,4315509648,83.0,84.9,82.8,83.2,0.0,31059
2025-07-02,2881,23445825,1951564685,83.3,83.9,82.8,82.9,-0.3,15305
2025-07-03,2881,19666218,1634322216,83.0,83.7,82.6,83.0,0.1,9356
2025-07-04,2881,30814761,2517119657,82.9,83.1,81.0,81.0,-2.0,21850
2025-07-07,2881,19568905,1600603427,81.3,82.2,80.9,82.0,1.0,10095
2025-07-08,2881,15362117,1253060641,81.9,82.5,81.1,81.2,-0.8,9184
2025-07-09,2881,21068540,1701221408,81.0,82.0,80.3,80.3,-0.9,13753
2025-07-10,2881,18414969,1504692548,80.2,82.4,80.1,82.3,2.0,9815
2025-07-11,2881,21263890,1759793186,82.5,83.9,82.3,82.6,0.3,10395
2025-07-14,2881,20316152,1680556510,82.6,83.4,82.4,82.6,0.0,8805
2025-07-15,2881,11198497,931182986,82.3,83.5,82.3,83.5,0.9,5559
2025-07-16,2881,19923387,1675108449,82.8,84.4,82.8,84.4,0.9,9066
2025-07-17,2881,13592123,1147116690,84.2,85.1,83.8,84.1,-0.3,7990
2025-07-18,2881,19951654,1668671150,84.1,84.7,83.0,83.7,-0.4,11420
2025-07-21,2881,12380373,1034223103,83.5,84.1,83.1,83.1,-0.6,7130
2025-07-22,2881,11917185,986485605,83.5,83.7,82.3,82.5,-0.6,6274
2025-07-23,2881,15157025,1263520624,83.2,83.8,82.6,83.8,1.3,7485
2025-07-24,2881,8413204,702177564,83.6,83.8,83.2,83.6,-0.2,6347
2025-07-25,2881,8280659,689474681,83.0,83.5,83.0,83.4,-0.2,6027
2025-07-28,2881,11492541,953943260,83.4,83.7,82.8,82.8,-0.6,7241
2025-07-29,2881,14625599,1202572477,82.8,83.2,82.0,82.0,-0.8,10326
2025-07-30,2881,10513529,868721036,82.6,83.0,82.3,82.6,0.6,7349
2025-07-31,2881,16033350,1317381851,82.1,82.8,81.6,82.4,-0.2,12043
2025-08-01,2881,11198097,922912935,81.4,83.1,81.1,82.6,0.2,7571
2025-08-04,2881,14646753,1222680834,81.9,84.0,81.9,84.0,1.4,8072
2025-08-05,2881,12559426,1054556539,83.7,84.3,83.4,84.0,0.0,8302
2025-08-06,2881,13996890,1179139699,84.0,84.6,83.5,84.4,0.4,7549
2025-08-07,2881,12716730,1081519040,84.5,85.4,84.5,84.8,0.4,7391
2025-08-08,2881,9740337,826925534,84.5,85.2,84.3,85.2,0.4,10040
2025-08-11,2881,11158117,958450864,85.2,86.3,85.0,86.2,1.0,7593
2025-08-12,2881,16038535,1390458943,86.5,87.0,86.2,86.7,0.5,6689
2025-08-13,2881,23309704,1990034390,87.2,87.5,86.8,87.4,0.7,8144
2025-08-14,2881,21989915,1943207778,87.4,88.8,87.3,88.8,1.4,12111
2025-08-15,2881,12976991,1149116919,88.7,88.9,88.0,88.8,0.0,8504
2025-08-18,2881,15840742,1406638725,88.2,89.0,88.1,89.0,0.2,11465
2025-08-19,2881,16399057,1447949935,88.2,88.6,88.1,88.1,-0.9,9086
2025-08-20,2881,22022721,1921071265,88.1,88.2,86.7,86.9,-1.2,21843
2025-08-21,2881,13656331,1203299358,87.5,88.5,87.4,88.3,1.4,6828
2025-08-22,2881,12369200,1088662909,87.6,88.4,87.6,87.9,-0.4,6824
2025-08-25,2881,22903375,2044163571,88.6,89.6,88.2,89.6,1.7,12593
2025-08-26,2881,34253619,3003732001,89.0,89.3,87.1,87.1,-2.5,37008
2025-08-27,2881,26919748,2321969467,87.1,87.7,85.7,85.7,-1.4,53051
2025-08-28,2881,19513769,1669309096,85.5,86.1,85.0,85.2,-0.5,13579
2025-08-29,2881,24498320,2071262733,85.2,85.6,83.9,83.9,-1.3,15745
2025-09-01,2881,11138211,943171906,84.0,85.2,84.0,84.5,0.6,6613
2025-09-02,2881,18870588,1630246486,84.9,86.8,84.9,86.8,2.3,9222
2025-09-03,2881,11769459,1014098065,86.8,86.8,85.8,86.0,-0.8,12614
2025-09-04,2881,10783579,935274118,86.1,86.8,86.0,86.5,0.5,4915
2025-09-05,2881,8850668,767955146,86.4,87.0,86.2,87.0,0.5,7519
2025-09-08,2881,15188710,1310746129,86.8,86.8,86.0,86.0,-1.0,5845
2025-09-09,2881,12258025,1058628501,86.0,86.9,85.9,86.4,0.4,5682
2025-09-10,2881,14636091,1276082116,86.4,87.6,86.4,87.6,1.2,8191
2025-09-11,2881,17028011,1484789019,87.5,87.8,86.5,86.9,-0.7,14287
2025-09-12,2881,18537964,1635010008,87.4,88.5,87.4,88.5,1.6,9886
2025-09-15,2881,17297881,1542619127,88.5,89.8,88.5,88.8,0.3,14336
2025-09-16,2881,16071704,1432600191,89.3,89.6,88.8,88.8,0.0,11582
2025-09-17,2881,15563190,1381328664,88.6,89.2,88.1,88.7,-0.1,14893
2025-09-18,2881,14663458,1295408048,89.0,89.2,87.8,88.3,-0.4,30355
2025-09-19,2881,23751552,2083394972,88.1,88.2,87.3,87.8,-0.5,9923
2025-09-22,2881,16188845,1436530985,87.8,89.2,87.8,88.6,0.8,7504
2025-09-23,2881,13761600,1222909414,88.5,89.1,88.3,88.4,-0.2,10031
2025-09-24,2881,20702855,1845528728,88.7,89.9,88.6,89.0,0.6,12323
2025-09-25,2881,21160494,1828343924,87.1,87.4,86.0,86.0,0.0,20645
2025-09-26,2881,16153118,1393665873,86.1,86.9,85.5,86.5,0.5,8006
2025-09-30,2881,19923921,1751343568,86.9,88.3,86.8,88.3,1.8,7223
2025-10-01,2881,14509912,1276515418,88.0,88.9,87.4,87.4,-0.9,9474
2025-10-02,2881,6716832,589532057,88.1,88.4,87.4,87.4,0.0,5391
2025-10-03,2881,10969163,953050894,88.0,88.0,86.5,86.5,-0.9,7289
2025-10-07,2881,14392339,1256101777,86.4,88.2,86.2,86.9,0.4,7619
2025-10-08,2881,9338011,821464026,87.3,88.4,87.3,87.9,1.0,5761
2025-10-09,2881,32204848,2881479201,88.2,90.0,88.1,89.8,1.9,14641
2025-10-13,2881,20708803,1823611760,88.7,89.0,87.5,87.8,-2.0,46541
2025-10-14,2881,25886313,2308712651,88.8,90.2,88.2,88.2,0.4,11568
2025-10-15,2881,23902852,2134026384,88.9,89.6,88.3,89.6,1.4,10260
2025-10-16,2881,26574577,2397905906,89.8,90.8,89.6,89.8,0.2,15257
2025-10-17,2881,16807156,1507756028,89.5,90.2,89.3,89.5,-0.3,7271
2025-10-20,2881,9606520,858321045,90.1,90.1,88.9,89.1,-0.4,12359
2025-10-21,2881,24387441,2217108687,89.6,91.7,89.6,90.6,1.5,11778
2025-10-22,2881,15590168,1424407709,91.2,91.6,90.8,91.6,1.0,8587
2025-10-23,2881,13085974,1198817539,91.1,92.0,90.8,91.9,0.3,9476
2025-10-27,2881,17870477,1649679152,92.8,92.8,91.8,92.1,0.2,11217
2025-10-28,2881,15489728,1412235430,91.8,91.9,90.8,90.9,-1.2,13933
2025-10-29,2881,8516678,781048714,91.1,92.0,91.1,91.8,0.9,5069
2025-10-30,2881,13071299,1200878293,92.8,92.8,91.1,92.4,0.6,9958
2025-10-31,2881,11447531,1046176675,92.5,92.5,91.2,91.2,-1.2,9376
2025-11-03,2881,14938302,1367705690,91.2,92.1,90.9,92.0,0.8,6592
2025-11-04,2881,16514844,1526062999,92.4,93.0,92.0,92.5,0.5,7331
2025-11-05,2881,16021146,1455991354,91.5,91.6,90.6,90.6,-1.9,27811
2025-11-06,2881,12158359,1114454100,91.8,92.0,90.9,91.8,1.2,8211
2025-11-07,2881,8938529,811183393,91.1,91.2,90.4,90.5,-1.3,12771
2025-11-10,2881,11047753,1003032122,90.5,91.4,90.2,90.6,0.1,7756
2025-11-11,2881,18245382,1670935180,91.4,92.5,91.0,91.0,0.4,10033
2025-11-12,2881,14280557,1312311612,91.5,92.3,91.5,91.7,0.7,6612
2025-11-13,2881,54354805,5093663878,92.5,94.4,92.2,94.0,2.3,26068
2025-11-14,2881,35544211,3328116470,93.4,94.2,93.0,93.3,-0.7,20972
2025-11-17,2881,49167786,4550752990,93.6,93.6,91.5,91.8,-1.5,31590
2025-11-18,2881,62152476,5634955407,91.2,92.8,89.5,89.5,-2.3,97783
2025-11-19,2881,74528045,6632028278,89.6,90.7,88.1,88.1,-1.4,81594
2025-11-20,2881,66335241,5956612316,89.1,90.6,89.1,89.3,1.2,20491
2025-11-21,2881,75934875,6790539458,88.4,90.3,88.4,88.7,-0.6,24750
2025-11-24,2881,101667876,9337902538,89.5,93.0,89.0,92.0,3.3,35910
2025-11-25,2881,77311040,7229177774,91.8,94.0,91.0,92.9,0.9,30878
2025-11-26,2881,58023931,5443826084,93.9,94.6,92.9,93.2,0.3,25202
2025-11-27,2881,51827067,4862619660,92.7,94.5,92.1,93.9,0.7,27037
2025-11-28,2881,21212945,1971868729,93.2,94.1,92.5,92.6,-1.3,28817
2025-12-01,2881,14153247,1306964187,92.5,93.7,91.8,91.8,-0.8,28063
2025-12-02,2881,26391626,2425279496,92.7,92.7,91.4,92.1,0.3,12130
2025-12-03,2881,18807323,1741560007,92.2,93.1,91.7,93.1,1.0,9469
2025-12-04,2881,25429629,2402600491,93.1,94.9,93.0,94.7,1.6,14810
2025-12-05,2881,11789587,1113297195,94.9,94.9,93.6,94.9,0.2,14537
2025-12-08,2881,15786472,1502172491,94.6,95.5,94.0,95.5,0.6,11069
2025-12-09,2881,16634688,1598242042,95.3,96.3,95.2,96.3,0.8,10140
2025-12-10,2881,12252912,1168634529,96.3,96.8,94.7,95.2,-1.1,47038
2025-12-11,2881,11702145,1112075956,95.7,96.0,94.4,95.1,-0.1,17273
2025-12-12,2881,22347129,2151457971,95.8,97.2,95.5,96.8,1.7,15207
2025-12-15,2881,15156694,1453269576,96.0,96.6,95.3,95.6,-1.2,35736
2025-12-16,2881,29334087,2802130387,95.0,96.2,94.8,96.0,0.4,14662
2025-12-17,2881,33741813,3279810715,96.0,97.9,96.0,97.3,1.3,17684
2025-12-18,2881,24121169,2329280293,97.6,97.6,95.8,96.8,-0.5,29190
2025-12-19,2881,21547066,2092477979,96.6,97.6,96.3,97.3,0.5,14384
2025-12-22,2881,20764618,2039511212,97.9,98.5,97.8,98.2,0.9,14086
2025-12-23,2881,16397664,1600838546,98.5,98.6,96.7,98.1,-0.1,15247
2025-12-24,2881,15681176,1539923778,98.4,98.8,97.9,98.0,-0.1,9219
2025-12-26,2881,13026945,1262700797,98.1,98.3,97.0,97.0,-1.0,24791
2025-12-29,2881,6620803,648240109,96.9,98.3,96.8,98.2,1.2,5479
2025-12-30,2881,9888380,969443104,97.6,97.8,96.8,97.0,-1.2,42420
2025-12-31,2881,12624997,1217300566,97.0,97.4,96.1,96.1,-0.9,22594
2026-01-02,2881,13130192,1258863384,96.2,97.0,95.5,95.6,-0.5,8954
2026-01-05,2881,20458306,1969265376,95.6,97.3,95.3,97.2,1.6,8887
2026-01-06,2881,12562628,1214672407,97.3,97.7,96.3,96.4,-0.8,16740
2026-01-07,2881,13021584,1251224298,96.5,96.7,95.7,96.1,-0.3,8161
2026-01-08,2881,10025083,970082283,96.3,97.1,96.1,97.0,0.9,6684
2026-01-09,2881,16348577,1571291955,97.0,97.0,95.2,95.5,-1.5,19154
2026-01-12,2881,13610868,1295407136,95.6,95.8,95.0,95.0,-0.5,9408
2026-01-13,2881,19356778,1825960939,95.2,95.2,94.0,94.2,-0.8,12464
2026-01-14,2881,19974657,1878829545,94.5,95.1,93.8,93.8,-0.4,12111
2026-01-15,2881,17608776,1665700915,94.6,95.5,94.1,94.1,0.3,9265
2026-01-16,2881,18937260,1802201375,94.6,95.8,94.4,95.0,0.9,9414
2026-01-19,2881,15713225,1496104680,94.4,96.2,94.4,95.0,0.0,10601
2026-01-20,2881,16804671,1586386227,94.9,95.2,94.0,94.0,-1.0,12624
2026-01-21,2881,20749683,1935931677,93.7,94.0,92.8,93.0,-1.0,16318
2026-01-22,2881,18954588,1766727157,93.7,94.2,92.8,93.0,0.0,11636
2026-01-23,2881,13752664,1280302952,93.7,93.7,92.6,93.5,0.5,8690
2026-01-26,2881,14196688,1326651888,93.5,93.9,93.1,93.2,-0.3,8921
2026-01-27,2881,22317365,2076643099,93.5,94.3,92.4,92.4,-0.8,12746
2026-01-28,2881,17945361,1653313222,92.9,93.1,91.8,92.5,0.1,16805
2026-01-29,2881,15538698,1437815454,92.1,93.3,91.8,92.3,-0.2,8952
